id,type,name,phone,address,latitude,longitude,nptype,nptypename,purpose,mission
290180197,寺廟,寶山寺,03-9960070,宜蘭縣蘇澳鎮中原路二五號,24.596442785645,121.8496658646,NP300,寺廟,,
290170537,寺廟,如來禪寺,03-9285310,宜蘭縣礁溪鄉環湖路龍潭村20號,24.796750001748,121.74044999471,NP300,寺廟,,
290170830,寺廟,常興廟,03-9289637,宜蘭縣礁溪鄉二結路二結村54號,24.783347918048,121.72183871857,NP300,寺廟,,
290169896,寺廟,明龍文慈惠堂,03-9893633,宜蘭縣大同鄉泰雅一路復興村13巷71-1號,24.62722703509,121.59293747939,NP300,寺廟,,
290170141,寺廟,寂光佛寺,03-9283485,宜蘭縣礁溪鄉大坡路龍潭村200-4號,24.778930706134,121.74147150142,NP300,寺廟,,
290170732,寺廟,礁溪協天廟,03-9882621,宜蘭縣礁溪鄉中山路１段大忠村51號,24.821137676178,121.77130125277,NP300,寺廟,,
290179088,寺廟,鳳山廟,03-9781582,宜蘭縣頭城鎮合興里濱海路四段200號,24.93364842608,121.88475092093,NP300,寺廟,,
290171088,寺廟,開山廟,03-9502839,宜蘭縣五結鄉季新村季水路北巷5號,24.675950228782,121.83182081077,NP300,寺廟,,
290172161,寺廟,仙水寺,03-9507533,宜蘭縣五結鄉季新村季水路7號,24.672659030288,121.83081016148,NP300,寺廟,,
290170882,寺廟,財團法人宜蘭縣五結鄉孝威村國姓廟,093-3987504,宜蘭縣五結鄉孝威村孝威南路49-1號,24.685760674071,121.81373096091,NP300,寺廟,,
290171335,寺廟,師恩堂,03-9508004,宜蘭縣五結鄉協和村親河路二段291巷51弄62號,24.671124335912,121.80449735995,NP300,寺廟,,
290175523,寺廟,大眾廟,03-9890467,宜蘭縣三星鄉行健村行健五路213號,24.67565752938,121.70021270353,NP300,寺廟,,
290173710,寺廟,大埔福德廟,03-9899800,宜蘭縣三星鄉大隱村大埔中路233巷58號,24.666875949133,121.70850934323,NP300,寺廟,,
290173711,寺廟,甘泉寺,03-9894826,宜蘭縣三星鄉集慶村成功路52-6號,24.657671011253,121.64992552769,NP300,寺廟,,
290179960,寺廟,開成寺,03-9771270,宜蘭縣頭城鎮吉祥路新建里1號3樓,24.855674145742,121.82186967564,NP300,寺廟,,
290173314,寺廟,宜蘭縣大赤天宮,03-9605122,宜蘭縣冬山鄉群英村九分二39號,24.667690525655,121.77140631551,NP300,寺廟,,
290174978,寺廟,慶天宮,03-9774809,宜蘭縣頭城鎮外澳里濱海路二段461號,24.891210166565,121.85010763909,NP300,寺廟,,
290174770,寺廟,菩提寺,03-9516084,宜蘭縣羅東鎮建中2號,24.673075001158,121.77479610776,NP300,寺廟,,
290176095,寺廟,隘丁福德廟,03-0000000,宜蘭縣蘇澳鎮城南路隘丁里22號,24.615086952263,121.83690469329,NP300,寺廟,,
290175197,寺廟,宜蘭東嶽廟,03-9322590,宜蘭縣宜蘭市中山路二段299號,24.753197003097,121.75263209603,NP300,寺廟,,
290177032,寺廟,利澤簡永安宮,03-9504257,宜蘭縣五結鄉利澤村利澤路26號,24.666769392301,121.82304765708,NP300,寺廟,,
290172496,寺廟,52甲福德廟,03-9501622,宜蘭縣五結鄉利澤村利澤西路五股圳旁,24.666555295967,121.81955870279,NP300,寺廟,,
290175454,寺廟,祈安宮,03-9500993,宜蘭縣五結鄉季新村季水路51號,24.685856487886,121.83340781661,NP300,寺廟,,
290171517,寺廟,成安宮,03-9507384,宜蘭縣五結鄉協和村公園路108巷32號,24.68050029506,121.81323254303,NP300,寺廟,,
290180804,寺廟,三星拱照福德宮,03-9895229,宜蘭縣三星鄉拱照村大湖路47號,24.666266669869,121.67368345267,NP300,寺廟,,
290179675,寺廟,福德廟,03-9574919,宜蘭縣三星鄉尾塹村清洲二路100號,24.705394457705,121.7491889723,NP300,寺廟,,
290180270,寺廟,武同宮,03-9894042,宜蘭縣三星鄉萬富村萬富六路152巷18號,24.681016848333,121.67763795005,NP300,寺廟,,
290179935,寺廟,保民廟,03-9227904,宜蘭縣員山鄉深洲一路深溝村37巷７號,24.715726515255,121.71978025831,NP300,寺廟,,
290180861,寺廟,善法寺,03-9515804,宜蘭縣羅東鎮北成路一段6號,24.675333895169,121.7626262941,NP300,寺廟,,
290180750,寺廟,大礁溪福安宮,03-9225936,宜蘭縣員山鄉坡城路枕山村71號,24.783073266503,121.69169881784,NP300,寺廟,,
290180283,寺廟,五恆山清微宮,03-9225464,宜蘭縣員山鄉坡城路枕山村37之50號,24.770476391231,121.69713209346,NP300,寺廟,,
290176798,寺廟,紫霄宮,03-9777402,宜蘭縣頭城鎮更新里濱海路三段161號,24.904207556886,121.86635980109,NP300,寺廟,,
290180500,寺廟,西關廟,03-9329020,宜蘭縣宜蘭市舊城西路廿九號,24.757366043598,121.74966918315,NP300,寺廟,,
290170550,寺廟,三山國王廟,03-9881606,宜蘭縣礁溪鄉四結路吳沙村75-2號,24.791195002441,121.74821510114,NP300,寺廟,,
290170355,寺廟,黃龍山黃帝神宮,03-9281825,宜蘭縣礁溪鄉環湖路龍潭村46巷8號,24.800470478768,121.73996617348,NP300,寺廟,,
290170409,寺廟,玉聖宮,03-9881071,宜蘭縣礁溪鄉茅埔路玉田村29-7號,24.796026112772,121.79222185514,NP300,寺廟,,
290170139,寺廟,定慧寺,03-9231348,宜蘭縣礁溪鄉二結村56-16號,24.781324924649,121.72487053307,NP300,寺廟,,
290170526,寺廟,天庭道院,03-9280219,宜蘭縣礁溪鄉二結路二結村49之2號,24.783100017013,121.71551508658,NP300,寺廟,,
290170279,寺廟,吳沙福德廟,03-9285829,宜蘭縣礁溪鄉四結路吳沙村58號之1,24.795156002491,121.75073210155,NP300,寺廟,,
290174405,寺廟,鎮安宮,03-9549605,宜蘭縣羅東鎮安平路81巷2號,24.67553699948,121.77266710288,NP300,寺廟,,
290174526,寺廟,三興廟,03-0000000,宜蘭縣員山鄉深洲二路深溝村225號,24.709606585805,121.71798911086,NP300,寺廟,,
290175080,寺廟,普濟寺,03-9322386,宜蘭縣宜蘭市聖後街138號,24.758137551798,121.75917749407,NP300,寺廟,,
290176077,寺廟,協天宮,03-9513645,宜蘭縣羅東鎮維揚路55巷20號,24.670708618607,121.76157883475,NP300,寺廟,,
290175032,寺廟,鎮安宮,03-9226451,宜蘭縣員山鄉大安路逸仙村3之22號,24.741113515469,121.70494123073,NP300,寺廟,,
290175034,寺廟,福德廟,03-0000000,宜蘭縣員山鄉長嶺路中華村35號,24.685528014348,121.62193311536,NP300,寺廟,,
290173514,寺廟,威惠廟,03-9887498,宜蘭縣頭城鎮二城路二城里2號,24.838341653143,121.79337726418,NP300,寺廟,,
290176460,寺廟,鎮安廟,03-9304783,宜蘭縣壯圍鄉新社村壯濱路五段33號,24.78006608363,121.81351049893,NP300,寺廟,,
290172873,寺廟,中興廟,03-9777679,宜蘭縣頭城鎮三和路中崙里598號,24.830904356962,121.80219227178,NP300,寺廟,,
290175414,寺廟,出水口城隍廟(舊名：眾安祠),03-9903701,宜蘭縣蘇澳鎮聖湖里中山路二段211巷93號,24.595271693747,121.83542892058,NP300,寺廟,,
290177066,寺廟,聖安宮,03-9544021,宜蘭縣羅東鎮忠孝路48號,24.676007741041,121.76488543025,NP300,寺廟,,
290176750,寺廟,大修宮,03-9777796,宜蘭縣頭城鎮武營路武營里仙公路101號,24.862559734627,121.82458540846,NP300,寺廟,,
290176715,寺廟,福聖廟,03-9777426,宜蘭縣頭城鎮下埔路下埔里41之1號,24.837659034345,121.80719867791,NP300,寺廟,,
290175538,寺廟,鎮安廟,03-9224066,宜蘭縣員山鄉新城路同樂村71號,24.763801074023,121.7309953572,NP300,寺廟,,
290179752,寺廟,鎮安宮,03-9550038,宜蘭縣羅東鎮民族路33巷17號,24.67343806776,121.76950907154,NP300,寺廟,,
290180989,寺廟,佛國山寺,03-9231348,宜蘭縣員山鄉長嶺路中華村30號,24.698678997082,121.61465505629,NP300,寺廟,,
290180452,寺廟,新城福德廟,03-0000000,宜蘭縣蘇澳鎮新城北路新城里55-1號旁,24.592041652988,121.84951589205,NP300,寺廟,,
290178800,寺廟,神農廟,03-9771190,宜蘭縣頭城鎮復興路拔雅里12巷1號,24.863644000913,121.82068254257,NP300,寺廟,,
290180098,寺廟,協天宮,03-0000000,宜蘭縣員山鄉粗坑路中華村79號,24.710389421217,121.64684202064,NP300,寺廟,,
290179235,寺廟,善慧寺,03-9112061,宜蘭縣頭城鎮新興路新建里311號,24.856141588397,121.82032531845,NP300,寺廟,,
290181417,寺廟,天君廟,03-9903150,宜蘭縣蘇澳鎮長安里1鄰砲臺山1號,24.593301073965,121.85621248109,NP300,寺廟,,
290181171,寺廟,隆恩廟,03-0000000,宜蘭縣蘇澳鎮隆恩路龍德里56號,24.645680515002,121.82173742843,NP300,寺廟,,
290180505,寺廟,三聖宮,03-9385065,宜蘭縣宜蘭市東港路校舍巷卅之十號,24.743090566779,121.76693309713,NP300,寺廟,,
290179254,寺廟,永樂里圳頭坑福德廟,03-0000000,宜蘭縣蘇澳鎮永樂南路永樂里94號旁,24.567435792026,121.84281840874,NP300,寺廟,,
290180938,寺廟,濟玄宮,03-9899813,宜蘭縣三星鄉大義路大義村118之18號,24.680336119775,121.69622784353,NP300,寺廟,,
290181743,寺廟,興安宮,03-9574184,宜蘭縣羅東鎮北成路２段38號,24.679256854143,121.75384585491,NP300,寺廟,,
